filename,width,height,x0,y0,x1,y1,label
269,117,47,68.0,6.0,88.0,38.0,3
270,85,36,25.0,3.0,37.0,33.0,2
270,85,36,37.0,2.0,47.0,32.0,5
270,85,36,51.0,1.0,64.0,31.0,5
271,57,27,18.0,1.0,26.0,25.0,1
271,57,27,26.0,1.0,37.0,25.0,9
272,125,56,44.0,7.0,55.0,42.0,4
272,125,56,57.0,6.0,65.0,41.0,6
272,125,56,69.0,4.0,84.0,39.0,4
273,80,43,31.0,8.0,49.0,35.0,9
274,85,34,28.0,3.0,37.0,31.0,1
274,85,34,36.0,3.0,49.0,31.0,6
274,85,34,47.0,4.0,60.0,32.0,6
275,81,32,27.0,4.0,43.0,26.0,2
275,81,32,41.0,4.0,61.0,26.0,5
276,83,37,26.0,11.0,35.0,28.0,1
276,83,37,35.0,13.0,42.0,30.0,7
276,83,37,42.0,10.0,55.0,27.0,8
277,70,32,29.0,6.0,35.0,23.0,5
277,70,32,33.0,6.0,40.0,23.0,7
278,192,86,84.0,24.0,98.0,47.0,1
278,192,86,95.0,31.0,110.0,54.0,4
279,88,47,34.0,5.0,44.0,39.0,1
279,88,47,44.0,5.0,54.0,39.0,1
280,63,28,23.0,5.0,33.0,21.0,1
281,67,31,22.0,2.0,31.0,26.0,2
281,67,31,31.0,1.0,41.0,25.0,9
282,64,27,21.0,3.0,32.0,21.0,3
282,64,27,32.0,3.0,42.0,21.0,7
283,249,96,142.0,53.0,151.0,80.0,1
283,249,96,148.0,49.0,157.0,76.0,1
283,249,96,155.0,49.0,167.0,76.0,3
284,56,27,21.0,7.0,26.0,19.0,1
284,56,27,27.0,6.0,33.0,18.0,1
285,111,55,45.0,11.0,56.0,43.0,6
285,111,55,57.0,12.0,64.0,44.0,1
286,149,68,57.0,14.0,71.0,52.0,1
286,149,68,72.0,15.0,92.0,53.0,3
287,112,55,41.0,8.0,58.0,44.0,4
287,112,55,60.0,10.0,70.0,46.0,1
288,232,86,90.0,25.0,110.0,61.0,2
288,232,86,109.0,25.0,134.0,61.0,9
288,232,86,131.0,24.0,151.0,60.0,2
289,117,59,49.0,16.0,58.0,46.0,1
289,117,59,56.0,17.0,64.0,47.0,1
290,180,83,74.0,18.0,89.0,64.0,1
290,180,83,93.0,17.0,109.0,63.0,1
291,63,26,19.0,5.0,28.0,21.0,6
291,63,26,28.0,6.0,36.0,22.0,10
291,63,26,36.0,6.0,43.0,22.0,8
292,118,62,48.0,4.0,78.0,60.0,4
293,70,34,28.0,4.0,35.0,30.0,7
293,70,34,36.0,2.0,46.0,28.0,4
294,157,59,52.0,4.0,62.0,50.0,1
294,157,59,69.0,4.0,90.0,50.0,10
294,157,59,94.0,2.0,110.0,48.0,4
295,61,26,19.0,1.0,30.0,23.0,1
295,61,26,32.0,2.0,43.0,24.0,1
296,116,48,46.0,15.0,58.0,34.0,3
296,116,48,58.0,15.0,70.0,34.0,3
297,223,99,78.0,19.0,111.0,74.0,6
297,223,99,111.0,20.0,152.0,75.0,10
298,77,28,27.0,6.0,32.0,19.0,1
298,77,28,32.0,5.0,40.0,18.0,5
298,77,28,39.0,5.0,46.0,18.0,1
299,71,28,26.0,6.0,35.0,21.0,7
299,71,28,37.0,6.0,44.0,21.0,9
300,204,105,85.0,24.0,118.0,79.0,9
301,40,21,16.0,1.0,25.0,18.0,6
302,86,42,32.0,8.0,43.0,39.0,5
302,86,42,43.0,6.0,57.0,37.0,10
303,77,33,25.0,4.0,40.0,26.0,2
303,77,33,36.0,4.0,49.0,26.0,3
304,76,35,25.0,5.0,38.0,33.0,1
304,76,35,35.0,5.0,51.0,33.0,7
305,68,28,24.0,7.0,28.0,22.0,1
305,68,28,30.0,7.0,35.0,22.0,5
305,68,28,36.0,6.0,44.0,21.0,3
306,125,56,44.0,13.0,62.0,49.0,8
306,125,56,62.0,8.0,78.0,44.0,7
307,263,117,85.0,9.0,135.0,98.0,2
307,263,117,135.0,14.0,184.0,103.0,3
308,159,63,56.0,19.0,73.0,48.0,2
308,159,63,74.0,17.0,88.0,46.0,1
308,159,63,88.0,13.0,105.0,42.0,8
309,112,54,45.0,18.0,56.0,40.0,1
309,112,54,53.0,17.0,63.0,39.0,2
309,112,54,60.0,16.0,71.0,38.0,4
310,62,25,19.0,4.0,32.0,24.0,6
310,62,25,32.0,3.0,44.0,23.0,8
311,110,53,35.0,4.0,50.0,47.0,1
311,110,53,49.0,1.0,76.0,44.0,3
312,85,39,24.0,7.0,35.0,32.0,1
312,85,39,36.0,7.0,51.0,32.0,2
313,40,17,11.0,3.0,18.0,17.0,1
313,40,17,19.0,2.0,24.0,16.0,4
314,99,42,35.0,4.0,51.0,36.0,4
314,99,42,50.0,2.0,65.0,34.0,8
315,52,20,17.0,1.0,24.0,18.0,4
315,52,20,24.0,1.0,30.0,18.0,2
315,52,20,31.0,1.0,35.0,18.0,1
316,156,66,52.0,12.0,79.0,60.0,2
316,156,66,79.0,9.0,110.0,57.0,5
317,43,20,15.0,1.0,21.0,18.0,4
317,43,20,20.0,1.0,27.0,18.0,4
318,71,31,19.0,1.0,27.0,27.0,1
318,71,31,29.0,1.0,41.0,27.0,7
318,71,31,41.0,3.0,50.0,29.0,1
319,199,112,92.0,21.0,133.0,76.0,6
319,199,112,131.0,35.0,169.0,90.0,8
320,109,54,35.0,9.0,56.0,47.0,7
320,109,54,54.0,7.0,71.0,45.0,3
321,307,93,157.0,34.0,173.0,52.0,4
321,307,93,172.0,34.0,188.0,52.0,10
321,307,93,189.0,31.0,203.0,49.0,5
322,78,38,26.0,5.0,38.0,32.0,3
322,78,38,37.0,4.0,46.0,31.0,1
323,165,75,59.0,10.0,90.0,67.0,4
323,165,75,85.0,9.0,108.0,66.0,1
324,155,56,40.0,5.0,62.0,44.0,2
324,155,56,65.0,7.0,90.0,46.0,6
324,155,56,87.0,6.0,113.0,45.0,6
325,240,76,62.0,34.0,77.0,60.0,4
325,240,76,76.0,28.0,88.0,54.0,5
325,240,76,87.0,31.0,104.0,57.0,10
326,184,74,52.0,8.0,91.0,69.0,3
326,184,74,92.0,3.0,132.0,64.0,10
327,157,86,66.0,20.0,76.0,46.0,1
327,157,86,73.0,19.0,84.0,45.0,6
327,157,86,79.0,18.0,91.0,44.0,6
328,120,63,48.0,11.0,59.0,53.0,7
328,120,63,58.0,10.0,74.0,52.0,7
329,51,22,17.0,4.0,22.0,18.0,1
329,51,22,21.0,4.0,27.0,18.0,1
329,51,22,27.0,4.0,37.0,18.0,4
330,145,63,58.0,9.0,72.0,57.0,1
330,145,63,72.0,10.0,91.0,58.0,1
331,126,55,37.0,9.0,63.0,47.0,2
331,126,55,64.0,9.0,88.0,47.0,3
332,67,28,28.0,2.0,36.0,25.0,1
333,118,54,36.0,20.0,45.0,47.0,1
333,118,54,46.0,18.0,58.0,45.0,4
333,118,54,60.0,11.0,73.0,38.0,8
334,106,41,38.0,12.0,46.0,31.0,1
334,106,41,44.0,12.0,52.0,31.0,6
334,106,41,52.0,11.0,60.0,30.0,4
334,106,41,59.0,11.0,67.0,30.0,8
335,121,56,41.0,11.0,60.0,50.0,1
335,121,56,57.0,9.0,78.0,48.0,5
336,100,36,36.0,4.0,51.0,28.0,5
336,100,36,52.0,4.0,62.0,28.0,4
337,420,162,159.0,62.0,189.0,130.0,1
337,420,162,192.0,67.0,210.0,135.0,1
337,420,162,209.0,67.0,263.0,135.0,10
338,136,69,53.0,15.0,78.0,56.0,5
338,136,69,76.0,13.0,98.0,54.0,5
338,136,69,97.0,10.0,119.0,51.0,3
339,197,87,66.0,15.0,100.0,74.0,8
339,197,87,105.0,15.0,132.0,74.0,2
340,76,40,27.0,5.0,36.0,35.0,4
340,76,40,37.0,5.0,51.0,35.0,3
341,311,124,100.0,55.0,130.0,99.0,2
341,311,124,135.0,35.0,174.0,79.0,8
341,311,124,173.0,31.0,212.0,75.0,9
342,172,75,47.0,6.0,71.0,71.0,1
342,172,75,87.0,6.0,123.0,71.0,8
343,136,68,56.0,8.0,83.0,56.0,2
344,163,50,41.0,6.0,67.0,47.0,9
344,163,50,99.0,5.0,125.0,46.0,9
345,99,54,44.0,9.0,57.0,43.0,4
346,54,25,19.0,5.0,26.0,17.0,4
346,54,25,26.0,5.0,34.0,17.0,8
347,196,92,79.0,28.0,101.0,67.0,5
347,196,92,100.0,19.0,120.0,58.0,10
348,82,41,29.0,1.0,54.0,40.0,8
349,47,20,21.0,5.0,26.0,16.0,2
350,92,40,28.0,2.0,46.0,36.0,3
350,92,40,47.0,1.0,62.0,35.0,2
351,83,47,34.0,11.0,50.0,39.0,4
352,116,68,50.0,19.0,64.0,46.0,4
353,135,71,51.0,34.0,62.0,57.0,2
353,135,71,60.0,36.0,69.0,59.0,7
353,135,71,66.0,37.0,78.0,60.0,4
353,135,71,76.0,36.0,85.0,59.0,4
354,123,53,40.0,6.0,50.0,48.0,1
354,123,53,51.0,2.0,68.0,44.0,3
354,123,53,68.0,4.0,87.0,46.0,8
355,52,18,13.0,2.0,21.0,16.0,7
355,52,18,22.0,2.0,31.0,16.0,4
355,52,18,31.0,1.0,39.0,15.0,10
356,94,39,39.0,7.0,58.0,32.0,2
357,160,75,49.0,10.0,74.0,65.0,5
357,160,75,76.0,11.0,121.0,66.0,3
358,72,36,27.0,6.0,35.0,27.0,2
358,72,36,36.0,6.0,44.0,27.0,8
359,55,28,22.0,3.0,27.0,22.0,1
360,72,35,29.0,6.0,38.0,28.0,5
360,72,35,38.0,6.0,46.0,28.0,8
361,111,54,43.0,13.0,53.0,42.0,1
361,111,54,53.0,12.0,69.0,41.0,7
362,97,41,33.0,7.0,43.0,30.0,3
362,97,41,52.0,10.0,65.0,33.0,4
363,259,100,103.0,30.0,123.0,64.0,8
363,259,100,121.0,32.0,140.0,66.0,3
363,259,100,139.0,34.0,154.0,68.0,10
364,75,40,29.0,6.0,46.0,32.0,6
365,174,94,67.0,11.0,88.0,79.0,8
365,174,94,88.0,11.0,109.0,79.0,3
366,161,90,62.0,7.0,100.0,81.0,4
367,121,63,43.0,10.0,58.0,54.0,1
367,121,63,56.0,9.0,78.0,53.0,5
368,59,24,19.0,1.0,30.0,18.0,5
368,59,24,30.0,2.0,40.0,19.0,6
369,115,55,36.0,3.0,52.0,48.0,1
369,115,55,54.0,4.0,77.0,49.0,6
370,106,54,37.0,5.0,56.0,54.0,1
370,106,54,51.0,6.0,72.0,55.0,1
371,82,46,35.0,1.0,47.0,37.0,8
372,55,27,19.0,1.0,27.0,27.0,1
372,55,27,27.0,1.0,37.0,27.0,5
373,143,62,45.0,11.0,70.0,55.0,3
373,143,62,72.0,8.0,94.0,52.0,8
374,69,33,29.0,7.0,37.0,24.0,9
374,69,33,36.0,8.0,44.0,25.0,6
375,311,142,113.0,53.0,147.0,118.0,3
375,311,142,143.0,39.0,165.0,104.0,1
375,311,142,163.0,23.0,199.0,88.0,5
376,221,83,73.0,27.0,87.0,52.0,5
376,221,83,81.0,24.0,92.0,49.0,1
377,118,59,43.0,4.0,81.0,58.0,4
378,99,54,39.0,9.0,63.0,50.0,7
379,334,163,125.0,27.0,167.0,119.0,3
379,334,163,161.0,40.0,204.0,132.0,10
380,33,14,8.0,1.0,13.0,13.0,2
380,33,14,13.0,1.0,20.0,13.0,9
381,156,65,65.0,23.0,73.0,45.0,1
381,156,65,72.0,23.0,83.0,45.0,9
381,156,65,85.0,24.0,94.0,46.0,1
382,84,35,29.0,7.0,36.0,26.0,6
382,84,35,35.0,6.0,42.0,25.0,5
382,84,35,42.0,7.0,50.0,26.0,8
383,129,59,43.0,4.0,64.0,50.0,7
383,129,59,63.0,6.0,83.0,52.0,2
384,175,77,66.0,29.0,83.0,52.0,3
384,175,77,78.0,24.0,97.0,47.0,5
384,175,77,88.0,19.0,107.0,42.0,5
385,179,77,61.0,14.0,84.0,56.0,2
385,179,77,83.0,17.0,104.0,59.0,6
385,179,77,104.0,17.0,117.0,59.0,1
386,144,69,51.0,5.0,73.0,60.0,4
386,144,69,73.0,7.0,93.0,62.0,2
387,244,119,86.0,51.0,114.0,101.0,9
387,244,119,122.0,36.0,156.0,86.0,9
387,244,119,158.0,17.0,191.0,67.0,5
388,99,45,46.0,2.0,56.0,36.0,3
388,99,45,56.0,3.0,67.0,37.0,2
389,153,76,55.0,1.0,98.0,67.0,4
390,83,40,30.0,5.0,42.0,35.0,5
390,83,40,42.0,4.0,56.0,34.0,10
391,60,24,19.0,2.0,27.0,20.0,2
391,60,24,27.0,3.0,34.0,21.0,1
392,122,56,39.0,7.0,60.0,51.0,5
392,122,56,60.0,6.0,81.0,50.0,9
393,203,78,69.0,21.0,87.0,60.0,8
393,203,78,94.0,18.0,112.0,57.0,10
393,203,78,118.0,15.0,136.0,54.0,10
394,93,61,55.0,10.0,71.0,44.0,8
395,383,120,98.0,28.0,135.0,94.0,1
395,383,120,174.0,30.0,221.0,96.0,2
395,383,120,252.0,22.0,301.0,88.0,9
396,85,27,24.0,5.0,29.0,25.0,1
396,85,27,32.0,5.0,40.0,25.0,7
396,85,27,42.0,5.0,51.0,25.0,9
396,85,27,54.0,4.0,63.0,24.0,8
397,133,53,44.0,13.0,55.0,43.0,1
397,133,53,55.0,11.0,75.0,41.0,10
397,133,53,75.0,8.0,92.0,38.0,4
398,114,42,32.0,4.0,55.0,36.0,5
398,114,42,57.0,4.0,82.0,36.0,4
399,283,125,82.0,24.0,143.0,108.0,6
399,283,125,141.0,15.0,193.0,99.0,2
400,51,20,14.0,1.0,25.0,20.0,2
400,51,20,25.0,1.0,36.0,20.0,3
401,54,20,13.0,1.0,23.0,17.0,1
401,54,20,21.0,1.0,27.0,17.0,1
401,54,20,29.0,1.0,37.0,17.0,6
402,139,74,54.0,9.0,84.0,63.0,4
403,72,33,20.0,3.0,30.0,29.0,1
403,72,33,30.0,3.0,40.0,29.0,6
403,72,33,39.0,2.0,50.0,28.0,5
404,391,181,144.0,36.0,181.0,122.0,3
404,391,181,183.0,29.0,209.0,115.0,9
404,391,181,214.0,24.0,236.0,110.0,8
405,391,159,208.0,77.0,237.0,138.0,5
405,391,159,237.0,74.0,260.0,135.0,5
406,139,55,47.0,16.0,65.0,50.0,2
406,139,55,65.0,9.0,79.0,43.0,7
406,139,55,79.0,8.0,91.0,42.0,10
407,46,21,15.0,1.0,22.0,19.0,2
407,46,21,22.0,1.0,28.0,19.0,7
408,445,145,216.0,45.0,231.0,75.0,1
408,445,145,229.0,48.0,244.0,78.0,7
409,73,31,21.0,2.0,33.0,27.0,9
409,73,31,36.0,4.0,50.0,29.0,3
410,259,118,92.0,38.0,131.0,104.0,6
410,259,118,129.0,21.0,171.0,87.0,5
411,876,429,286.0,64.0,462.0,357.0,2
411,876,429,489.0,69.0,644.0,362.0,6
412,192,86,64.0,44.0,81.0,74.0,1
412,192,86,75.0,32.0,98.0,62.0,2
412,192,86,89.0,24.0,111.0,54.0,3
412,192,86,105.0,13.0,130.0,43.0,5
413,66,31,20.0,2.0,32.0,26.0,1
413,66,31,29.0,3.0,44.0,27.0,3
414,55,27,21.0,4.0,27.0,24.0,1
414,55,27,27.0,4.0,36.0,24.0,6
415,110,41,42.0,11.0,50.0,31.0,1
415,110,41,49.0,10.0,64.0,30.0,2
415,110,41,63.0,11.0,76.0,31.0,7
416,197,81,66.0,10.0,89.0,64.0,5
416,197,81,87.0,5.0,124.0,59.0,2
417,305,147,116.0,34.0,155.0,109.0,2
417,305,147,149.0,36.0,193.0,111.0,8
418,112,52,42.0,6.0,57.0,39.0,5
418,112,52,59.0,6.0,72.0,39.0,6
419,104,46,40.0,4.0,48.0,38.0,1
419,104,46,51.0,3.0,64.0,37.0,2
420,106,32,27.0,3.0,36.0,25.0,1
420,106,32,37.0,4.0,50.0,26.0,5
420,106,32,52.0,4.0,66.0,26.0,7
420,106,32,67.0,4.0,83.0,26.0,9
421,58,24,7.0,1.0,17.0,21.0,2
421,58,24,21.0,2.0,31.0,22.0,6
421,58,24,32.0,2.0,40.0,22.0,4
422,64,26,22.0,3.0,30.0,23.0,9
422,64,26,32.0,3.0,41.0,23.0,10
423,79,36,27.0,7.0,39.0,31.0,4
423,79,36,41.0,8.0,54.0,32.0,4
424,174,80,72.0,12.0,99.0,55.0,9
425,237,115,92.0,22.0,113.0,99.0,1
425,237,115,109.0,22.0,149.0,99.0,7
426,75,35,27.0,6.0,36.0,30.0,4
426,75,35,36.0,5.0,44.0,29.0,1
427,168,74,49.0,6.0,86.0,65.0,3
427,168,74,82.0,7.0,117.0,66.0,5
428,133,97,73.0,19.0,104.0,77.0,3
429,155,62,56.0,10.0,69.0,44.0,3
429,155,62,70.0,13.0,88.0,47.0,3
429,155,62,90.0,13.0,105.0,47.0,10
430,530,233,178.0,41.0,374.0,179.0,4
431,193,73,51.0,9.0,78.0,62.0,1
432,56,22,20.0,6.0,28.0,19.0,9
432,56,22,28.0,6.0,35.0,19.0,3
433,91,42,35.0,8.0,44.0,36.0,1
433,91,42,44.0,4.0,60.0,32.0,2
434,124,48,59.0,9.0,75.0,38.0,10
435,75,35,25.0,7.0,32.0,29.0,1
435,75,35,32.0,6.0,42.0,28.0,2
435,75,35,43.0,5.0,51.0,27.0,1
436,150,67,46.0,7.0,74.0,58.0,6
436,150,67,75.0,4.0,106.0,55.0,3
437,58,28,24.0,4.0,31.0,28.0,3
437,58,28,31.0,2.0,40.0,26.0,7
438,91,46,34.0,5.0,48.0,35.0,5
438,91,46,47.0,9.0,62.0,39.0,8
439,153,70,54.0,15.0,75.0,55.0,6
439,153,70,77.0,14.0,99.0,54.0,7
440,148,74,54.0,10.0,70.0,60.0,1
440,148,74,71.0,12.0,95.0,62.0,7
441,119,57,40.0,25.0,52.0,49.0,1
441,119,57,51.0,20.0,66.0,44.0,9
441,119,57,62.0,10.0,80.0,34.0,2
442,87,48,39.0,9.0,48.0,44.0,1
443,44,19,16.0,3.0,21.0,18.0,7
443,44,19,20.0,2.0,28.0,17.0,8
444,160,67,55.0,8.0,84.0,56.0,2
444,160,67,78.0,9.0,109.0,57.0,2
445,101,46,32.0,4.0,47.0,38.0,1
445,101,46,46.0,6.0,70.0,40.0,10
446,89,33,22.0,1.0,39.0,32.0,2
446,89,33,38.0,3.0,51.0,34.0,1
446,89,33,51.0,1.0,68.0,32.0,3
447,117,64,46.0,9.0,71.0,55.0,6
448,247,119,104.0,38.0,124.0,83.0,5
448,247,119,124.0,44.0,143.0,89.0,3
449,100,43,32.0,6.0,44.0,39.0,3
449,100,43,48.0,3.0,62.0,36.0,10
450,260,131,98.0,54.0,126.0,102.0,4
450,260,131,116.0,38.0,153.0,86.0,4
450,260,131,133.0,28.0,176.0,76.0,3
451,108,47,40.0,5.0,52.0,34.0,6
451,108,47,53.0,6.0,66.0,35.0,4
452,78,34,29.0,8.0,37.0,24.0,4
452,78,34,37.0,10.0,45.0,26.0,4
452,78,34,43.0,8.0,52.0,24.0,5
453,172,76,59.0,11.0,87.0,58.0,5
453,172,76,88.0,13.0,116.0,60.0,2
454,222,98,88.0,29.0,98.0,67.0,1
454,222,98,98.0,28.0,117.0,66.0,5
454,222,98,118.0,30.0,136.0,68.0,6
455,84,40,29.0,1.0,45.0,37.0,5
455,84,40,47.0,2.0,57.0,38.0,3
456,118,60,43.0,7.0,60.0,53.0,2
456,118,60,59.0,5.0,76.0,51.0,3
457,383,140,100.0,54.0,137.0,116.0,8
457,383,140,123.0,46.0,164.0,108.0,6
457,383,140,147.0,31.0,192.0,93.0,10
458,69,28,25.0,5.0,30.0,24.0,1
458,69,28,30.0,3.0,36.0,22.0,10
458,69,28,38.0,3.0,47.0,22.0,10
459,170,64,43.0,7.0,68.0,54.0,5
459,170,64,67.0,5.0,95.0,52.0,6
459,170,64,93.0,7.0,123.0,54.0,10
460,77,45,31.0,5.0,46.0,40.0,1
461,170,77,52.0,10.0,85.0,74.0,5
461,170,77,85.0,8.0,116.0,72.0,2
462,55,24,18.0,1.0,27.0,21.0,5
462,55,24,29.0,1.0,37.0,21.0,4
463,205,97,78.0,23.0,100.0,76.0,2
463,205,97,105.0,16.0,124.0,69.0,1
464,87,36,33.0,12.0,46.0,32.0,5
464,87,36,42.0,5.0,56.0,25.0,10
465,49,17,12.0,2.0,16.0,14.0,2
465,49,17,16.0,2.0,25.0,14.0,7
465,49,17,25.0,2.0,32.0,14.0,3
465,49,17,31.0,2.0,37.0,14.0,1
466,129,63,43.0,8.0,57.0,59.0,1
466,129,63,57.0,1.0,83.0,52.0,5
467,273,129,89.0,7.0,134.0,118.0,3
467,273,129,130.0,9.0,192.0,120.0,5
468,72,38,28.0,4.0,47.0,31.0,8
469,99,47,31.0,8.0,51.0,44.0,2
469,99,47,49.0,5.0,69.0,41.0,2
470,130,64,56.0,11.0,70.0,49.0,2
470,130,64,67.0,13.0,79.0,51.0,1
471,164,56,38.0,1.0,68.0,49.0,5
471,164,56,86.0,1.0,119.0,49.0,5
472,52,24,18.0,4.0,25.0,21.0,3
472,52,24,25.0,3.0,33.0,20.0,9
473,126,61,41.0,9.0,67.0,58.0,4
473,126,61,66.0,9.0,86.0,58.0,1
474,70,24,18.0,4.0,24.0,19.0,2
474,70,24,27.0,4.0,32.0,19.0,3
474,70,24,33.0,4.0,40.0,19.0,6
474,70,24,40.0,4.0,47.0,19.0,7
475,242,100,81.0,31.0,107.0,79.0,1
475,242,100,106.0,24.0,132.0,72.0,10
475,242,100,128.0,18.0,158.0,66.0,6
476,65,20,15.0,2.0,19.0,16.0,1
476,65,20,22.0,3.0,29.0,17.0,9
476,65,20,33.0,4.0,40.0,18.0,8
476,65,20,44.0,3.0,52.0,17.0,3
477,123,57,2.0,32.0,25.0,63.0,3
477,123,57,26.0,25.0,43.0,56.0,1
477,123,57,41.0,17.0,62.0,48.0,10
477,123,57,63.0,7.0,85.0,38.0,6
478,34,16,12.0,2.0,18.0,15.0,3
478,34,16,17.0,2.0,23.0,15.0,2
479,117,52,36.0,4.0,56.0,44.0,3
479,117,52,59.0,1.0,79.0,41.0,10
480,95,45,33.0,6.0,44.0,34.0,2
480,95,45,43.0,8.0,52.0,36.0,8
480,95,45,51.0,4.0,60.0,32.0,6
481,242,69,130.0,17.0,147.0,48.0,5
481,242,69,146.0,18.0,164.0,49.0,8
481,242,69,164.0,17.0,180.0,48.0,3
482,69,30,20.0,3.0,27.0,27.0,1
482,69,30,27.0,3.0,37.0,27.0,5
482,69,30,34.0,3.0,40.0,27.0,1
482,69,30,40.0,3.0,50.0,27.0,4
483,60,28,20.0,1.0,30.0,27.0,2
483,60,28,30.0,1.0,39.0,27.0,5
484,95,40,26.0,8.0,38.0,31.0,1
484,95,40,40.0,9.0,50.0,32.0,1
484,95,40,52.0,8.0,64.0,31.0,3
485,198,106,39.0,40.0,48.0,60.0,3
485,198,106,49.0,44.0,58.0,64.0,10
485,198,106,57.0,42.0,67.0,62.0,3
486,266,104,79.0,26.0,108.0,68.0,1
486,266,104,107.0,30.0,125.0,72.0,9
487,126,73,55.0,18.0,70.0,48.0,4
488,236,110,91.0,28.0,121.0,86.0,9
488,236,110,119.0,20.0,146.0,78.0,7
489,54,23,16.0,4.0,28.0,23.0,4
490,131,70,48.0,15.0,70.0,66.0,4
490,131,70,67.0,6.0,87.0,57.0,1
491,31,14,13.0,1.0,20.0,14.0,2
492,104,47,45.0,12.0,58.0,37.0,3
493,93,47,33.0,5.0,56.0,40.0,6
494,93,42,35.0,8.0,46.0,37.0,1
494,93,42,42.0,8.0,52.0,37.0,3
494,93,42,48.0,8.0,60.0,37.0,8
495,171,68,49.0,8.0,86.0,56.0,3
495,171,68,87.0,8.0,116.0,56.0,7
496,101,51,38.0,5.0,52.0,41.0,7
496,101,51,54.0,6.0,64.0,42.0,1
497,393,161,134.0,86.0,163.0,129.0,4
497,393,161,164.0,86.0,180.0,129.0,1
497,393,161,180.0,86.0,203.0,129.0,10
498,104,54,34.0,4.0,49.0,40.0,1
498,104,54,51.0,10.0,66.0,46.0,1
499,153,80,62.0,15.0,70.0,68.0,1
499,153,80,75.0,13.0,94.0,66.0,5
500,225,82,74.0,21.0,101.0,64.0,6
500,225,82,102.0,20.0,126.0,63.0,6
500,225,82,126.0,19.0,151.0,62.0,10
501,204,79,84.0,7.0,102.0,63.0,5
501,204,79,100.0,8.0,122.0,64.0,8
502,61,26,24.0,5.0,32.0,22.0,8
502,61,26,30.0,3.0,39.0,20.0,10
503,172,70,58.0,12.0,74.0,49.0,1
503,172,70,69.0,13.0,95.0,50.0,9
503,172,70,90.0,17.0,113.0,54.0,2
504,142,66,58.0,12.0,74.0,57.0,9
504,142,66,76.0,10.0,94.0,55.0,8
505,120,40,33.0,5.0,54.0,37.0,2
505,120,40,65.0,8.0,86.0,40.0,7
506,440,201,186.0,35.0,221.0,108.0,3
506,440,201,217.0,37.0,252.0,110.0,7
506,440,201,253.0,35.0,295.0,108.0,10
507,127,61,53.0,12.0,72.0,47.0,8
508,171,83,63.0,23.0,73.0,66.0,1
508,171,83,72.0,23.0,89.0,66.0,10
508,171,83,88.0,17.0,100.0,60.0,1
508,171,83,99.0,15.0,117.0,58.0,10
509,263,92,68.0,20.0,105.0,75.0,2
509,263,92,113.0,13.0,152.0,68.0,8
509,263,92,157.0,12.0,196.0,67.0,4
510,73,33,28.0,8.0,37.0,25.0,7
510,73,33,36.0,7.0,46.0,24.0,7
511,113,55,43.0,9.0,58.0,45.0,4
511,113,55,57.0,12.0,71.0,48.0,10
512,151,67,44.0,7.0,75.0,65.0,4
512,151,67,76.0,6.0,106.0,64.0,6
513,79,35,27.0,5.0,35.0,23.0,1
513,79,35,34.0,5.0,42.0,23.0,2
513,79,35,42.0,5.0,51.0,23.0,4
514,125,55,39.0,5.0,64.0,47.0,2
514,125,55,65.0,5.0,87.0,47.0,7
515,307,146,125.0,55.0,163.0,119.0,3
515,307,146,154.0,55.0,194.0,119.0,3
516,61,26,20.0,2.0,31.0,22.0,1
516,61,26,33.0,3.0,43.0,23.0,1
517,74,41,28.0,6.0,36.0,31.0,1
517,74,41,37.0,7.0,47.0,32.0,1
518,276,110,105.0,29.0,136.0,91.0,4
518,276,110,132.0,23.0,157.0,85.0,1
519,60,27,18.0,2.0,28.0,23.0,1
519,60,27,30.0,2.0,39.0,23.0,10
520,64,24,14.0,1.0,26.0,21.0,1
520,64,24,25.0,2.0,36.0,22.0,4
520,64,24,35.0,1.0,49.0,21.0,1
521,138,69,59.0,10.0,85.0,57.0,2
522,96,45,33.0,8.0,47.0,36.0,2
522,96,45,46.0,9.0,60.0,37.0,3
523,57,31,23.0,5.0,35.0,27.0,2
524,62,32,26.0,6.0,37.0,28.0,6
525,62,25,20.0,4.0,29.0,22.0,6
525,62,25,30.0,3.0,39.0,21.0,3
526,96,47,31.0,12.0,50.0,40.0,4
526,96,47,48.0,10.0,61.0,38.0,8
527,46,21,13.0,1.0,23.0,21.0,3
527,46,21,23.0,1.0,30.0,21.0,8
528,197,84,69.0,8.0,92.0,44.0,6
528,197,84,89.0,23.0,108.0,59.0,4
528,197,84,108.0,33.0,131.0,69.0,5
529,72,33,23.0,7.0,31.0,31.0,1
529,72,33,32.0,4.0,40.0,28.0,9
529,72,33,40.0,2.0,48.0,26.0,7
530,265,117,107.0,18.0,125.0,45.0,3
530,265,117,123.0,19.0,135.0,46.0,1
531,108,56,41.0,5.0,70.0,52.0,4
532,211,71,57.0,8.0,86.0,54.0,2
532,211,71,91.0,8.0,113.0,54.0,4
532,211,71,115.0,16.0,131.0,62.0,2
532,211,71,135.0,17.0,152.0,63.0,1
533,148,64,44.0,7.0,73.0,58.0,3
533,148,64,72.0,6.0,104.0,57.0,3
534,392,196,112.0,43.0,183.0,146.0,5
534,392,196,175.0,52.0,244.0,155.0,10
535,65,31,24.0,5.0,33.0,24.0,5
535,65,31,37.0,4.0,41.0,23.0,1
